,ds,y,yhat1,upper,lower,anomalía,y_original,anomalia_real
183,2022-03-02 06:30:00,597.1436042341552,598.098876953125,648.7769187725727,547.4208351336773,False,597.1436042341552,False
184,2022-03-02 06:40:00,595.0592697452435,596.1085205078125,646.7865623272602,545.4304786883648,False,595.0592697452435,False
185,2022-03-02 06:50:00,592.413251796854,593.5995483398438,644.2775901592914,542.9215065203961,False,592.413251796854,False
186,2022-03-02 07:00:00,589.2105874261767,590.56396484375,641.2420066631977,539.8859230243023,False,589.2105874261767,False
187,2022-03-02 07:10:00,585.4573733188304,586.9917602539062,637.6698020733539,536.3137184344586,False,585.4573733188304,False
188,2022-03-02 07:20:00,581.1607542029908,582.8726196289062,633.5506614483539,532.1945778094586,False,581.1607542029908,False
189,2022-03-02 07:30:00,576.3289092485375,578.197509765625,628.8755515850727,527.5194679461773,False,576.3289092485375,False
190,2022-03-02 07:40:00,570.9710364969154,572.9596557617188,623.6376975811664,522.2816139422711,False,570.9710364969154,False
191,2022-03-02 07:50:00,565.0973353514628,567.1563110351562,617.8343528546039,516.4782692157086,False,565.0973353514628,False
192,2022-03-02 08:00:00,558.7189871615388,560.7894287109375,611.4674705303852,510.1113868914898,False,558.7189871615388,False
193,2022-03-02 08:10:00,551.8481339374086,553.8668823242188,604.5449241436664,503.18884050477106,False,551.8481339374086,False
194,2022-03-02 08:20:00,544.4978552362963,546.4025268554688,597.0805686749164,495.72448503602106,False,544.4978552362963,False
195,2022-03-02 08:30:00,536.6821432638297,538.416015625,589.0940574444477,487.7379738055523,False,536.6821432638297,False
196,2022-03-02 08:40:00,528.415876238002,529.93310546875,580.6111472881977,479.2550636493023,False,528.415876238002,False
197,2022-03-02 08:50:00,519.7147900665874,520.9837036132812,571.6617454327289,470.30566179383356,False,519.7147900665874,False
198,2022-03-02 09:00:00,510.5954483918306,511.60162353515625,562.2796653546039,460.92358171570856,False,510.5954483918306,False
199,2022-03-02 09:10:00,501.0752110593932,501.8226623535156,552.5007041729633,451.14462053406794,False,501.0752110593932,False
200,2022-03-02 09:20:00,491.1722010716165,491.6832275390625,542.3612693585102,441.0051857196148,False,491.1722010716165,False
201,2022-03-02 09:30:00,480.90527008806725,481.2185974121094,531.8966392315571,430.5405555926617,False,480.90527008806725,False
202,2022-03-02 09:40:00,470.2939625390081,470.4617614746094,521.1398032940571,419.7837196551617,False,470.2939625390081,False
203,2022-03-02 09:50:00,459.3584784199543,459.4417724609375,510.1198142803852,408.7637306414898,False,459.3584784199543,False
204,2022-03-02 10:00:00,448.1196348384815,448.1831970214844,498.86123884093206,397.5051552020367,False,448.1196348384815,False
205,2022-03-02 10:10:00,436.59882638607166,436.7056579589844,487.38369977843206,386.0276161395367,False,436.59882638607166,False
206,2022-03-02 10:20:00,424.8179844107843,425.0233459472656,475.7013877667133,374.34530412781794,False,424.8179844107843,False
207,2022-03-02 10:30:00,412.799535268132,413.14617919921875,463.82422101866644,362.46813737977106,False,412.799535268132,False
208,2022-03-02 10:40:00,400.5663576296012,401.0802001953125,451.7582420147602,350.4021583758648,False,400.5663576296012,False
209,2022-03-02 10:50:00,388.1417389300301,388.8287353515625,439.5067771710102,338.1506935321148,False,388.1417389300301,False
210,2022-03-02 11:00:00,375.5493310371576,376.3946838378906,427.0727256573383,325.71664201844294,False,375.5493310371576,False
211,2022-03-02 11:10:00,362.813105227126,363.7814636230469,414.45950544249456,313.1034218035992,False,362.813105227126,False
212,2022-03-02 11:20:00,349.9573065520394,350.9952392578125,401.6732810772602,300.3171974383648,False,349.9573065520394,False
213,2022-03-02 11:30:00,337.0064076864065,338.0466003417969,388.72464216124456,287.3685585223492,False,337.0064076864065,False
214,2022-03-02 11:40:00,323.98506234027457,324.9517822265625,375.6298240460102,274.2737404071148,False,323.98506234027457,False
215,2022-03-02 11:50:00,310.91805832767307,311.7336730957031,362.4117149151508,261.05563127625544,False,310.91805832767307,False
216,2022-03-02 12:00:00,297.83027037977087,298.42266845703125,349.10071027647894,247.74462663758354,False,297.83027037977087,False
217,2022-03-02 12:10:00,284.74661279264416,285.0561828613281,335.7342246807758,234.3781410418804,False,284.74661279264416,False
218,2022-03-02 12:20:00,271.6919919997446,271.6782531738281,322.3562949932758,221.0002113543804,False,271.6919919997446,False
219,2022-03-02 12:30:00,258.69125915916453,258.3382568359375,309.0162986553852,207.6602150164898,False,258.69125915916453,False
220,2022-03-02 12:40:00,245.7691628463816,245.08905029296875,295.76709211241644,194.41100847352104,False,245.7691628463816,False
221,2022-03-02 12:50:00,232.95030194202712,231.98487854003906,282.66292035948675,181.30683672059135,False,232.95030194202712,False
222,2022-03-02 13:00:00,220.2590788047888,219.0786590576172,269.7567008770649,168.40061723816947,False,220.2590788047888,False
223,2022-03-02 13:10:00,207.71965281839937,206.4193878173828,257.0974296368305,155.7413459979351,False,207.71965281839937,False
224,2022-03-02 13:20:00,195.3558944010928,194.04959106445312,244.72763288390084,143.3715492450054,False,195.3558944010928,False
225,2022-03-02 13:30:00,183.19133956514585,182.00267028808594,232.68071210753365,131.32462846863822,False,183.19133956514585,False
226,2022-03-02 13:40:00,171.24914511307009,170.3011932373047,220.9792350567524,119.62315141785697,False,171.24914511307009,False
227,2022-03-02 13:50:00,159.5520445556906,158.95533752441406,209.63337934386178,108.27729570496635,False,159.5520445556906,False
228,2022-03-02 14:00:00,148.12230483587592,147.9622802734375,198.6403220928852,97.28423845398979,False,148.12230483587592,False
229,2022-03-02 14:10:00,136.9816839405826,137.306396484375,187.9844383038227,86.62835466492729,False,136.9816839405826,False
230,2022-03-02 14:20:00,126.1513894817564,126.96015167236328,177.638193491811,76.28210985291557,False,126.1513894817564,False
231,2022-03-02 14:30:00,115.65203832480104,116.88616943359375,167.56421125304146,66.20812761414604,False,115.65203832480104,False
232,2022-03-02 14:40:00,105.50361734182286,107.03968811035156,157.71772992979928,56.361646290903856,False,105.50361734182286,False
233,2022-03-02 14:50:00,95.7254453639392,97.3720474243164,148.05008924376412,46.6940056048687,False,95.7254453639392,False
234,2022-03-02 15:00:00,86.33613640542976,87.83442687988281,138.51246869933053,37.156385060435106,False,86.33613640542976,False
235,2022-03-02 15:10:00,77.35356422957696,78.3819808959961,129.0600227154438,27.703939076548387,False,77.35356422957696,False
236,2022-03-02 15:20:00,68.79482832362058,68.97796630859375,119.65600812804146,18.299924489146044,False,68.79482832362058,False
237,2022-03-02 15:30:00,60.6762213476523,59.59762954711914,110.27567136656685,8.919587727671434,False,60.6762213476523,False
